Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Final
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: ✅Putih140*30*38cm;2;z*****y;2023-12-18;Pintunya ada yang patah, dan saya harus ngebor sendiri buat masang kakinya, wah instan sekali~;0;0;0;0;0;0;0;1;0;Asli
IH Stand Hanger Kotak Portable Gantungan Baju Serbaguna Lemari Pakaian Tanpa Kain;Variasi: 210*36*170--Hitam;1;z5e6a9dydd;2023-12-17;SCAM SCAM SCAM!!! PESAN 2 BARANG YG DIKIRIM HANYA SATU!! WAYBILL NYA PALSU!!! BALIKIN UANG SAYA;0;0;0;0;0;0;0;0;0;Asli
IH Rak Besi Siku 5 susun Rak gudang Serbaguna Rak Aquarium 120x40x180CM;Variasi: 3L（120*30*100）⬛;3;zakaria21;2023-12-18;barang standar;0;0;0;1;0;1;1;0;0;Asli
Ihome Meja Belajar 120cm Meja kantor Meja komputer Meja Kamar Tidur Sederhana Dengan Rak Buku Table Computer Table Meja rias Meja Kerja;Variasi: Putih 1 layer/120CM;3;zam_24;2023-12-10;banyak penyok nyaa;0;0;0;0;0;0;1;0;1;Asli
IH Meja Laptop Lipat Adjustable dengan Roda Meja Laptop Roda Meja Kerja Adjustable Meja Belajar Portable;Variasi: 1L Sakura80*40*70-90;1;zulfikarrakhman;2023-11-19;Barang ga di QC, buatan cina, baut kurang, gabisa dipasang;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak RC CLIMBING MINI POWER Mobil Climbing Remote Control 1:20;Variasi: Packing Bubble;2;0udm55m3z8;2023-11-02;ko susah belok sama cepet mati;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Deformed Fire Truck Super Storage Diecast Mobil Mobilan - Mainan Anak;Variasi: Packing Bubble;2;1zfwmml3n_;2023-08-13;Barang yg dikirim tdk sesuai;0;0;0;1;0;0;1;0;1;Asli
Mainan Anak Tembakan APEX KSL-416 Mainan Tembakan Series Pubg Soft Gun;Variasi: Packing Bubble;1;261281;2023-12-27;Barang yg di kirim patah, trus dusnya dah koyak;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak SNIPER GUN Mainan Tembakan Series Pubg Machine Gun Series Tembakan Anak;Variasi: Packing Bubble;1;365sutrisno;2023-11-15;patah sangat kecewa;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak SNI Mobil RC Top Speed 1:24 Remote Control Ada Lampu Mainan Anak;Variasi: Orange,Packing Bubble;2;552xufudbo;2023-03-06;Bagus;1;1;1;1;1;0;1;0;1;Palsu
Mainan Mobil MONSTER CHARGE SKALA 1: 20 Mobil RC Cross County Remote;Variasi: Packing Bubble;1;_gabycantik;2023-08-27;Pas buka udah patah bolanya, sangat kecewa diharapkan admin mengganti mobil tersebut;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak SOUND GUN ELECTRIC Mainan Temak Laser Mainan Anak;Variasi: 62CM,Packing Bubble;1;_x5s59_hd4;2023-12-08;Gak sesuai yg diharapkan. Asal kirim sj ini toko;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak MIMI AGENT X Mainan Robot Figure Set Robot Series Action;Variasi: MIMI MERAH,Tanpa Bubble;3;a*****4;2023-12-30;"Pengiriman lama.. Dus"" nya banyak yg penyok""   Ada yg patah pulaaa ampun dahhh untung sisanya bagus.. Di cek dulu barangnya sebelum dikirim";0;0;0;0;0;0;0;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Merah,Packing Kardus;1;a*****4;2023-11-12;Jangan mengirim barang yang rusak.penjual tidak jujur.kalau barang tidak normal jangan dikirim.sangat kecewa;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Kids Home Kitchen PlaySet Mainan Peralatan Masak Mainan Anak Masak Mainan Kompor Dan Alat Masak Mainan Peran Mainan Kompor Anak Mainan Peralatan Masak;Variasi: Packing Bubble;2;a*****9;2023-10-27;kurang bagus protol Harga terlalu mahal dibanding toko lain;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak LIGHT MUSIC PARKING LOT Diy Parking 52pcs 3D Parking Lot;Variasi: Packing Bubble;1;a*****l;2023-07-02;Kelengkapan mainan kurang, jd mainan nya gbs berfungsi dgn baik. Rugi bgt beli ini dgn harga sgtu!!! Hrs nya harga 30rb ini;0;0;0;0;0;0;0;0;0;Asli
Gigitan Bayi Premium Toys Baby Teether Mainan Empeng Apus Mainan Anak Gigitan Bayi Gigit Bayi;Variasi: Packing Bubble;1;a*****r;2023-05-05;Kotak basah padahal sudah pesan bubble wrap;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;1;a*****r;2023-05-05;Kotak basah padahal sudah pesan bubble wrap;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;abdibdoel;2023-09-21;lumayan;0;0;1;1;1;1;1;0;1;Palsu
Mainan Mobil SLIDE STORAGE CAR Truk Besar Sliding & Pull Back Car New Car Slide Storage Mobil Perosotan;Variasi: Tanpa Kardus;3;adenia_xtray;2023-11-09;Biasa aja;0;0;0;1;1;1;1;0;1;Palsu
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;3;adhipratama235;2023-12-22;Blm di coba;0;1;1;1;0;0;1;0;1;Palsu
Mainan Anak SPEED FORMULA CAR RC Ferrari F1 Remote Control Fomula One;Variasi: Packing Bubble;2;afza.lutfi;2023-04-28;Barang cepat sampai,,tapi sangat kecewa,mobil tidak bisa jalan,roda tidak bergerak sama sekali,harusnya d cek terlebih dahulu sebelum d kirim,kurir baik dan ramah.;0;0;0;0;0;0;0;0;0;Asli
Mainan Mobil CROSS COUNTRY TRUCK 1:28 Mobil RC Off Road Rock Crawler Remote Control;Variasi: Biru,Packing Bubble;2;ageths;2023-06-18;Penjual mmg ga teliti atau mmg punya niat ga baik yg penting barang laku. Sebelum order sdh dtanyakan jenis rock crawler ready atau ga. dan dibilang ready. Tp yg dikirim malah yg police. Pdhl d note juga sdh dtulis;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Talking Tomcat KucingTom Berbicara Pintar Bisa Nyanyi Tiru Suara Jail - Jumbo;Variasi: Tanpa Bubble;1;agianita;2023-08-01;Baut buka batre pada gaada;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak ROBOT RABBIT B/O Mainan Kelinci Loncat Lampu Dan Musik;Variasi: PUTIH,Tanpa Bubble;1;agianita;2023-08-01;Baut buka batre pada gaada;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak ROBOT GODZILLA KING MONSTER Bisa Jalan Lampu Dan Bersuara Godzilla Monster Robot Godzilla;Variasi: Packing Bubble;3;agung_warsa_xxx_;2023-11-29;Barang nya sih bagus bisa nyala dan bergerak, hanya saya bahan yg rapuh, membuat sangat rentan rusak saat dikirim.. ada bagian punggungnya yg rusak alias pecah..;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak RC FORZA SPORT CAR 1:22 Mobil Remote Control Sport RC Asap;Variasi: Packing Bubble;1;ahmaddinalimin;2023-10-09;Tombol turn off udah patah;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;2;akhapoer;2023-11-14;Remot kurang respon.;0;0;0;0;0;0;1;0;0;Asli
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;1;aliyonodicapriojuran;2023-05-24;Tidak sesuai harapan;0;0;0;1;0;1;1;0;1;Palsu
Mainan Anak MIMI AGENT X Mainan Robot Figure Set Robot Series Action;Variasi: MIMI BIRU,Packing Bubble;1;amalinayosepha;2023-06-16;Baru prtama pesan udah kcewa, toko nya tdak amanah, gak usah percaya tokonya tdak amanah Nyesal banget;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Atm Celengan - Mainan Brangkas Mainan Nabung Uang Edukasi - Mainan Anak;Variasi: AVENGERS,Packing Bubble;2;amoner2005;2023-08-31;Mesin kadang mati sendiri, gak mau hidup;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak Atm Celengan - Mainan Brangkas Mainan Nabung Uang Edukasi - Mainan Anak;Variasi: MINION,Packing Bubble;2;amoner2005;2023-08-31;Mesin kadang mati sendiri gak mau hidup;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;1;andes129;2023-03-17;Pengiriman lama,tidak sesuai dengan tanggal estimasi kdtangan,.;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;2;andi1886;2023-05-19;Bebeknya hanyut 1,,hanya 9bebek;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak SNI Mobil RC Top Speed 1:24 Remote Control Ada Lampu Mainan Anak;Variasi: Kuning,Tanpa Bubble;2;anggadarkprince;2023-03-25;Pintu mobil yg kanan patah;0;0;0;0;0;0;1;0;0;Asli
Crocodile Dendtist Game - Mainan Buaya Gigit - Gigit Buaya - Edukasi - Mainan Anak;Variasi: Packing Bubble;3;anggadpras;2023-11-02;Biasa;0;0;0;1;1;1;1;1;1;Palsu
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;1;anggadpras;2023-11-02;Barang ada yg robek/rusak, gak ada jalan keluar! Suruh komplain ke expedisi, di tombol shope adanya ajukan pengembalian bukan komplain ke expedisi! Minta video unbox tp Kebetulan bukan saya yg buka jd yg unbox gak faham harus di video kn, tp dr pihak penjual juga gak ada video sebelum ngirim dr mana kita tau klo barang yg di kirim tdk cacat?!;0;0;0;0;0;0;1;1;1;Palsu
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Packing Kardus;1;ap81480;2023-10-11;Saya pesan yang squid game yang dateng malah iron man,, Anak saya kecewa berat;0;0;0;0;0;0;0;0;0;Asli
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;3;ariekuswandari20;2023-11-27;Bagus anak saya suka;1;1;1;0;1;0;1;0;1;Palsu
Mainan Boneka Anjing Gerak Tenaga Batrei Bisa Menyalak Lucu - Boneka - Mainan Anjing Gerak;Variasi: Packing Bubble;1;aryanananto14;2023-05-08;Pengiriman sangat lama;0;0;0;1;1;1;1;0;1;Palsu
Mainan Anak FISHING GAME 15PCS Mainan Pancingan Ikan Anak Go fishing;Variasi: Packing Bubble;1;asrinyzebua;2023-10-15;Sesuai;1;1;1;1;0;0;1;0;1;Palsu
Mainan Mobil SLIDE STORAGE CAR Truk Besar Sliding & Pull Back Car New Car Slide Storage Mobil Perosotan;Variasi: Tanpa Kardus;1;astawidarsana;2023-11-02;Fatal. Mobilnya kurang 3. Solusinya hanya menguntungkan penjual dan merugikan pembeli. Ga ada effort untuk jaga reputasi toko. Tidak seperti statement yang ada pada deskripsi produk. Sangat mengecewakan. Terima kasih.;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak FISHING GAME 15PCS Mainan Pancingan Ikan Anak Go fishing;Variasi: Packing Bubble;3;astrid200914;2023-12-18;Mancing ikannya susah gk ada magnetnya;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak PENGUIN ISI 4 Mainan Penguin Magnet Musik Dan Edukasi Anak;Variasi: Packing Bubble;3;atika.purnamasari;2023-11-29;Minta yg perutnya putih tp dikasih yg kuning.. 😢😢;0;0;0;0;0;0;1;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Hitam,Packing Kardus;1;aulia_rizal;2023-07-02;sayang gabisa nyalaaa mobilannya sangat kecewaa;0;0;0;0;0;0;1;0;0;Asli
Mainan Mobil Anak CRAZY CARS SERIES Remote Control Mobil Cars Remote;Variasi: Packing Bubble;2;ayunolantika;2023-04-17;untuk harga segitu buruk bgt mobil remotenya gabisa belok kanan kiri;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;2;ayuuuuuu96;2023-05-05;Sangat kecil , tidak sesuai dengan di fotonya.;0;0;0;0;0;0;1;0;1;Asli
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;1;azzahra1504;2023-08-30;"Say minta paket angka 0-9 knpa yg dkirim cuma angka 9 aja ..lain kali kalo dagang tuh yg amanah ...sangat"" drugikannn klo begini😡😡";0;0;0;0;0;0;0;0;0;Asli
Mainan Anak FOOT BALL SPORT Mainan Gawang Bola Foot Ball Sepak Bola FootBall Mainan Anak;Variasi: Packing Bubble;2;b*****a;2023-10-20;Baru sampe , dibuka , dan udh pecah aja isi dalamnya. Kecewa. Bahannya rapuh sekali. Dan pengemasan tidak aman. Penyok kemasannya. Hanya dibalut plastik bubble tipis dan kotak lembek;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;balqiszakhira;2023-08-24;sobek satu..kurang teliti;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;bayusthira;2023-07-08;bad;0;0;0;1;1;1;1;1;0;Palsu
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Hitam,Packing Kardus;1;bbangbara;2023-06-23;Remote control tidak sesuai dengan gambar.;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak INERTIA STORAGE CONTAINER Truck Fire Truck Vehicle Alloy;Variasi: INERTIA KUNING,Packing Bubble;1;bdrnakciputat;2023-05-22;Mainannya g sesuai yg Dateng isinya setengah doank;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak WATCH SPEEDUP Mobil Jam Tangan Remote Control Tele Car Watch Speed Up Jam remote Mobil Jam Remote Control Speedup;Variasi: Packing Bubble;2;bebahmad;2023-01-31;Ajib;1;1;1;1;1;1;1;0;0;Palsu
Mainan Anak Fishing Game 26 Fish 8002 - Mainan Anak Pancingan Ikan - Edukasi - Mainan Anak;Variasi: BIru,Packing Bubble;2;bela8314;2023-05-07;"Pdhal pilih warna Biru dan sudah NOTE juga jangan sampai salah warna Tapi tetep aja yg dikirim Pink . Pdhal anak saya Laki"" . Mohon lebih utamakan ke nyamanan cust. ya !";0;0;0;0;0;0;0;0;0;Asli
Mainan Anak SOUND GUN ELECTRIC Mainan Temak Laser Mainan Anak;Variasi: 62CM,Packing Bubble;3;bffaprilia;2023-12-08;biasa;0;0;0;1;1;1;1;0;1;Palsu
Mainan Anak Alat Make Up koper - Fashion Girl - Nail Art Koper Mainan Anak;Variasi: Tanpa Bubble;2;c*****2;2023-03-04;sebenarnya bagus tp yg dtg sprti ituTar * nya diubah paz udh diinfo jalan keluarnya;0;0;0;0;0;0;0;1;0;Asli
Mainan Anak BONEKA STROLLER DORONG Boneka Nanggis Boneka Dorong Anak 3thn+;Variasi: Packing Bubble;1;caksoll02;2023-09-09;Mengecewakan lah ya kualitas nya 😁;0;0;0;1;0;0;1;0;1;Asli
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;1;choirfifah;2023-10-11;Kecewa kirain dapet 10 ternyata cuma dapet 1;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak ROBOT GODZILLA KING MONSTER Bisa Jalan Lampu Dan Bersuara Godzilla Monster Robot Godzilla;Variasi: Packing Bubble;2;ckmpartbekas;2023-04-14;Kurang recomend;0;0;0;1;1;0;1;0;0;Asli
Mainan Anak BATERAI CHARGER Batrei Cas Remote Control 3.7v 500mAh;Variasi: Tanpa Bubble;1;csa9b1boys;2023-11-07;Katanya ni penjual di kasih baterai eh udah di buka gak ada gimana ni niat gak jualan mana mahal lagi;0;0;0;0;0;0;0;0;0;Asli
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;1;d*****2;2023-07-26;Yg di pesan apa yg datang apa, ribett banget harus ngnterin lagi barang ke expedisi;0;0;0;0;0;0;0;1;1;Asli
Mainan Anak MOBILE PHONE RABBIT Telepon Music Puzzle Bilingual Mobile;Variasi: Biru,Packing Bubble;1;d*****2;2023-07-26;Yg di pesan apa yg datang apa, ribett banget harus ngnterin lagi barang ke expedisi;0;0;0;0;0;0;0;1;1;Asli
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;1;d*****3;2023-04-01;Ternyata yang terlampir harga per pcs bukan 1 set;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak HOME APPLIANCE BLENDER 1501 Mainan Kitchen Alat Masak Anak;Variasi: Packing Bubble;3;d*****i;2023-12-09;Ini gimana co blender malah dapat hair draiyer,tdk ada konfirmasi dulu kalo barang gak ada sgt kecewa..;0;0;0;0;0;0;0;0;0;Asli
ainan Bayi Animal Farm Piano Musik Murah - Mainan Edukasi Anak - Mainan Anak;Variasi: Merah,Packing Bubble;3;d*****y;2023-12-23;Baut tutup batery tidak ada;0;0;0;0;0;0;1;0;1;Asli
Mainan Mobil METAL CLIMBING CAR 1:18 Mainan RC Mobil Remote Control;Variasi: Packing Bubble;2;danyputra185;2023-11-24;Bannya cacat,, tolong sebelum packing d cek unit terlebih dahulu sebelum dikirim 🙏🙏🙏,,;0;0;0;0;0;0;0;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Hitam,Packing Kardus;1;dapur_rizkii;2023-04-27;Lain kali kalau jualan yg amanah deh, jualan kok barang rusak, pembeli lebih jeli lagi kalau beli barang;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak FISHING GAME 44PCS Mainan Pancingan Ikan Anak Ukuran Jumbo Mainan Anak;Variasi: Pink,Tanpa Bubble;3;debz5512;2023-11-08;Ada yg retak 😔😔  padahal ud pke bubble wrap tp tetep ada yg retak😞😞 trus kog bukan ikan tp buaya 😕😕 emang seh tetep lucu krn warnanya... Ya gitu deh Sorry penilaiannya begitu krn emang ga sesuai gambar hrsnya ikan...;0;0;0;0;0;0;0;0;0;Asli
Mainan Pistol SNIPER Mainan Tembakan Series Pubg Machine Gun Series;Variasi: Tanpa Bubble;1;dedimarnoto;2023-08-06;barang sampai di tempat saya kaca pecah dan 5 menit pertama rusak suara kecil, 5 menit kemudian suara hilang total, barang kualitas buruk;0;0;0;0;0;0;0;0;1;Asli
Mainan Boneka FUNNY DUCK Bebek Musik Bebek Dancing Duck Bebek Goyang;Variasi: Packing Bubble;2;dedizeroo;2023-02-03;Sesuai dengan pesanan;1;1;0;1;0;0;1;0;1;Palsu
Mainan Anak Robot Robotan Deformed AIRC-RAFT & TANK Series Figure Set;Variasi: TANK COKLAT,Packing Bubble;1;dedygunawan2405;2023-05-03;sya mau komplen gimana ini, mau saya tuker lagi KAGAK BISA DIMAENIN...;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;desiarilia18;2023-02-09;Kecil banget. Cocok untuk bayi;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak SARUNG TANGAN SPIDER HERO SPIDER Mainan Super Hero Anak;Variasi: Tanpa Bubble;2;dewi_dewi_iwed;2023-05-09;Hanya muat di tangan bayi;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Heartful Bird Toy Burung Dalam Sangkar Sensor Suara Musik Mainan Anak Best Gift;Variasi: HEARTFUL BIRD,Tanpa Bubble;2;didibajaj86;2023-10-02;kurang baik;0;0;0;1;1;1;1;0;1;Palsu
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;1;diki.deswara91;2023-04-29;Ga sesuai warna sama ga sesuai gambar;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;dina_novianty;2023-01-29;Kualitas sesuai Harga, baru mau dipasang udah patah..  terpaksa di lem;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak MINI CANDY PARADISE 34PCS Donuts Shop Mainan Kasir Donat;Variasi: Packing Bubble;3;diraz.shop;2023-11-04;Banyak gurat gurat separo pake plastik sisa nya ga pake plastik jadi Jaya ke gurat gurat 😭;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;1;dpn270cb55;2023-12-18;tdak berfungsi 🔋Mau coba ganti baterai;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Microphone Music Box Karaoke Dengan Microphone Koneksi Hp Mainan Anak;Variasi: Biru,Packing Bubble;1;dra_vra;2023-10-16;ngk berfungsi semua mati.;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak RC CLIMBING MINI POWER Mobil Climbing Remote Control 1:20;Variasi: Tanpa Bubble;2;ds4dd53c0u;2023-11-06;Saat diberi batrai bisa di belokkan tetapi tidak bisa bergerak sudah dicoba berkali-kali tetapi masih tidak bisa jadi kesimpulannya barang ini sedikit cacat dan karena itu barang ini tidak dapat berfungsi dengan baik seperti barang lainya;0;0;0;0;0;0;0;0;1;Asli
Track Racing Mainan Anak Track 2 Jalur Lintasan balap Diecast Mobil mobilan hotwheel;Variasi: Tanpa Bubble;1;dyasartika;2023-03-30;jelek;0;0;0;1;0;1;1;0;1;Palsu
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;3;e*****2;2023-12-07;Ternyata ukuran yg tertera di deskripsi itu bukan ukuran mobilnya tpi ukuran kerdusnya, aneh ya harusnya yg di ukur Real mobilnya kan yg mau dimainin mobilnya bukan kerdusnya. Hftttt anak saya jdi pnya 2 dengan ukuran yg sama cma beda model doang,kirain lebih gede. Saran aja diganti tuh deskripsi nya ukuran mobil sekian, kerdusnya sekian biar orng ga salah. Makasih🙏🏻;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak DUCK GENTLEMAN Bebek Goyang Bebek Nari Dancing Duck Lampu;Variasi: Packing Bubble;1;e*****y;2023-07-22;Udah pesen bubble wrap jg . Pas dibuka penyok bgt !! Gak akan sy beli di toko ini lagi . Kecewa sih ..pdahal buat kado;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak RC CARGO TRUCK Truck Remote Control Truk kargo RC Truck Cargo;Variasi: Packing Bubble;1;echostio;2023-02-22;Sebelumnya sy beli beberapa RC dr tmpat lain. sorry to say jika dibandingkan menurut sy, produk ini kualitas materialnya kurang bagus dan gk sebanding dgn harganya.;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak PISTOL APEX KSL-416 Mainan Tembakan Series Pubg Soft Gun;Variasi: Packing Bubble;2;edi_andoko;2023-06-30;sring macet;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak ALLOY CATAPULT DEFORMATION TRUCK Folding Track Die Cast;Variasi: Packing Bubble;3;efriadi1;2023-11-15;bagus;1;1;1;1;1;0;1;0;1;Palsu
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;2;ekamartiana23;2023-05-24;agak kecewa ya, mainan datang nggak bisa naik turun tangganya. harus dibenahi dulu baru bisa naik turun. pengemasan nggak ada bubble wrap nya jadi gampang rusak dlm proses kirimnya;0;0;0;0;0;0;0;0;0;Asli
Track Racing Mainan Anak Track 2 Jalur Lintasan balap Diecast Mobil mobilan hotwheel;Variasi: Packing Bubble;2;ekamegasari082;2023-05-22;bagus;1;1;1;1;1;0;1;0;1;Palsu
Mainan Anak RC CLIMBING MINI POWER Mobil Climbing Remote Control 1:20;Variasi: Tanpa Bubble;3;ekoakabriyansysah;2023-12-27;biasa;0;0;0;1;1;1;1;0;1;Palsu
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;1;elamganss;2023-08-30;Jelek harga mahal;0;0;0;1;0;1;1;0;0;Asli
Mainan Anak RC X-CROSS COUNTRY CLIMBING / 752-F6-2462B Mobil RC Anak Mobil Remote Control;Variasi: Packing Bubble;1;emcjx7_ap5;2023-07-24;plastik stir depan nya patah.... padahal sudah pakai bubble... ga rekomen ni toko....;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak GITAR UKULELE COKLAT Musikal Bayi Mainan Gitar Musik Anak;Variasi: Packing Bubble;2;enjunjunior;2023-12-22;Ga sesuai ekspetasi;0;0;0;1;0;1;1;0;1;Palsu
Mainan Anak GITAR UKULELE COKLAT Musikal Bayi Mainan Gitar Musik Anak;Variasi: Packing Bubble;1;evanwahyudi28;2023-08-08;Koclok;0;0;0;1;1;1;1;0;0;Asli
Mainan Anak MOBIL RC STUNT 360 DERAJAT Mainan Mobil Remote Control Rc Stunt;Variasi: Tanpa Bubble;1;f*****1;2023-09-02;Yg ini semenjak beli ga fungsi...mati total...pdhal udah pke batre yg baru beli...ttp aja ga nyala...ga bs jln;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak RC CLIMBING CROSS COUNTRY 1:14 Crawler 4WD WaterSpray Car RC 1:14 Mobil Remote Control Besar RC Mobil Besar Mobil RC 4WD Besar RC Mobil Berasap;Variasi: Packing Bubble;3;f*****l;2023-11-04;unit saya terima dalam kondisi tidak berfungsi, bintang sementara 3 karena mau di bantu pemyelesaian masalah;0;0;0;0;0;0;0;0;1;Asli
Mainan Anak BALOK SUSUN 500 PCS Mainan Edukasi Mainan Balok Susun Isi 500pcs Building Block Balok Susun;Variasi: Packing Bubble;1;f*****u;2023-04-11;Tipu² nih gak 500 pcs, cuma 224;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak POP STASION BRICK MINI Mainan Game Jadul Tetris Game Boy;Variasi: Tanpa Bubble;3;f4gwxt3cq0;2023-12-20;ternyata kecil banget ia;0;0;0;0;0;0;1;0;1;Asli
Mobil Remote Control WarnaWarni Mobil RC Speed Drift 4 Function RC Car;Variasi: Packing Kardus;1;fajar4750;2023-05-11;Ini pesan mobil remote kenapa yang dikirimkan beda, klo jualan yg amanah dong, ga begini caranya;0;0;0;0;0;0;0;0;0;Asli
