Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Final
Mainan Anak GUN TRENDY COOL ELECTRIC Water Gun Mainan Tembakan Air;Variasi: Packing Bubble;1;christyirawati;2023-12-15;Beli 2 tp sayang sekalin kualitas barang nya jelek yg 1 tuas untuk nembak nya langsung rusak..yg satu lagi air ga naik jd tembakan nya tidak keluar air..sudah disarankan pake batre alkaline tetap tidak nyala ..kecewaaaa..jadi sampah deh mainannya.;0;0;0;0;0;0;0;0;1;Asli
Mainan Anak MOBILE PHONE RABBIT Telepon Music Puzzle Bilingual Mobile;Variasi: Biru,Tanpa Bubble;1;chubbybabygoods;2023-01-15;Brgnya sampe battery sudah gak bisa pakai,Terus yg brgnya sering error bisa hitup sendiri;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak MY FAMILY DOKTER - Mainan Edukasi Anak Dokter-Dokteran  - Mainan Anak;Variasi: Packing Bubble;3;cikalmarisa;2023-11-04;belum gw buka,buat kado soalny.cm dr packingan kurang oke,pdhal dah bayar pake plastik tebel tp ga sesuai.tipis lapisan plastikny ada yg sobek tuh moga ga kenapa2 maenan nya;1;0;0;0;0;0;0;0;0;Asli
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;3;citraamelia007;2023-11-17;Sesuai pesanan, berfungsi dengan baik. Pengiriman juga sangat cepat;1;0;0;0;0;0;0;0;1;Asli
Mainan Anak ROBOT GODZILLA KING MONSTER Bisa Jalan Lampu Dan Bersuara Godzilla Monster Robot Godzilla;Variasi: Packing Bubble;2;ckmpartbekas;2023-04-14;Kurang recomend;0;0;0;1;1;0;1;0;0;Asli
Mainan Mobil Digerakkan Dengan Pompa Balon Balloon Car Mainan Terunik Mainan Anak;Variasi: Tanpa Bubble;2;claradriani;2023-04-12;Sayangnya tidak berfungsi. Seller sudah bantu mengirimkan tutorial etc, tapi mainannya gak bisa dipakai, balon tdk bisa mengembang.;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;1;claudiafsbla;2023-12-17;Bener review bintang 1 yg udah beli disini.. dateng2 dlm keadaan bolong.. pdhl packaging aman gk ada peyot2 dari ekspedisi.. barang ga dicek dlu sebelum dikirim.. Tetap sy doakan semoga penjual berkah dapet rezeki yang banyak dan sehat2 🙏🏻😊;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak BATERAI CHARGER Batrei Cas Remote Control 3.7v 500mAh;Variasi: Tanpa Bubble;1;csa9b1boys;2023-11-07;Katanya ni penjual di kasih baterai eh udah di buka gak ada gimana ni niat gak jualan mana mahal lagi;0;0;0;0;0;0;0;0;0;Asli
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;1;d*****2;2023-07-26;Yg di pesan apa yg datang apa, ribett banget harus ngnterin lagi barang ke expedisi;0;0;0;0;0;0;0;1;1;Asli
Mainan Anak MOBILE PHONE RABBIT Telepon Music Puzzle Bilingual Mobile;Variasi: Biru,Packing Bubble;1;d*****2;2023-07-26;Yg di pesan apa yg datang apa, ribett banget harus ngnterin lagi barang ke expedisi;0;0;0;0;0;0;0;1;1;Asli
Mainan Mech Man Mainan Robot Angka Berubah Bentuk Mechman Angka 0-9 Mainan Anak Mech Angka;Variasi: Packing Bubble;1;d*****3;2023-04-01;Ternyata yang terlampir harga per pcs bukan 1 set;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak INERTIA STORAGE CONTAINER Truck Fire Truck Vehicle Alloy;Variasi: INERTIA BIRU,Packing Bubble;3;d*****4;2023-12-23;Bagian depan mobil longgar. Dan tidak bisa tutup rapat;0;0;0;0;0;0;1;0;0;Asli
Mobil Remote Control WarnaWarni Mobil RC Speed Drift 4 Function RC Car;Variasi: Packing Kardus;1;d*****7;2023-07-12;Pesennya mobil remot yang dateng mobil gajelas Padahal sudah di chat;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak BONEKA STROLLER DORONG Boneka Nanggis Boneka Dorong Anak 3thn+;Variasi: Packing Bubble;2;d*****9;2023-09-12;Gak bisa hidup Bonekanya;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Packing Kardus;1;d*****e;2023-03-18;barang rusak dan patah tidak mau gerak,respon seller buruk;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak HOME APPLIANCE BLENDER 1501 Mainan Kitchen Alat Masak Anak;Variasi: Packing Bubble;3;d*****i;2023-12-09;Ini gimana co blender malah dapat hair draiyer,tdk ada konfirmasi dulu kalo barang gak ada sgt kecewa..;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak TOUCH BALL MATERNAL & INFANT Bola Mandi Anak Gigit Dan SPA;Variasi: Packing Bubble;1;d*****i;2023-10-27;CO packing bubble tp ga dikasi bubble 🫣😪;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak ALLOY CATAPULT DEFORMATION TRUCK Folding Track Die Cast;Variasi: Packing Bubble;1;d*****n;2023-12-20;"Yg di pesan sm yg dtng beda.. tolong lain kali lebih teliti ya... ribet buat saya klo mw komplen"".. mnyita waktu untuk brg yg tak seberapa harganya... untung anak sy mw nerima... coba misalkan anak saya kecewa gmn hayooo... Tolong lain kali lebih amanah ya... klo brg yg di order ga ada bs di info kan jgn main kirim brg random...";0;0;0;0;0;0;1;0;0;Asli
ainan Bayi Animal Farm Piano Musik Murah - Mainan Edukasi Anak - Mainan Anak;Variasi: Merah,Packing Bubble;3;d*****y;2023-12-23;Baut tutup batery tidak ada;0;0;0;0;0;0;1;0;1;Asli
NEW Mainan Helikopter Remote Control RC Mainan Helikopter SNI Mainan Anak Helicopter;Variasi: Packing Kardus;2;d4sob5m2ob;2023-02-16;Nyala tp Gak bs terbang dan seperti bekas kotor soalnya kardus juga rusak tadinya cb pesen 1 dl buat dijual kl bagus mau pesan 1 lusin soalnya banyak yg pesan tp kualitas kurang jadi g jd;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Tanpa Kardus;2;d8sb0i8l9x;2023-05-03;barang sudah datang tapi kenapa letoy seperti ini ya? dan tidak bisa goyang. tolong konfirmasinya;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak SARUNG TANGAN SPIDER HERO SPIDER Mainan Super Hero Anak;Variasi: Packing Bubble;1;da8q1wcgvq;2023-12-25;Gak ada tali nya Jadi harus bikin tali sendiri;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Tanpa Kardus;1;danuu46;2023-05-13;Barang belum di pake udah rusah Sangat kecewah;0;0;0;0;0;0;1;0;0;Asli
Mainan Mobil METAL CLIMBING CAR 1:18 Mainan RC Mobil Remote Control;Variasi: Packing Bubble;2;danyputra185;2023-11-24;Bannya cacat,, tolong sebelum packing d cek unit terlebih dahulu sebelum dikirim 🙏🙏🙏,,;0;0;0;0;0;0;0;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Hitam,Packing Kardus;1;dapur_rizkii;2023-04-27;Lain kali kalau jualan yg amanah deh, jualan kok barang rusak, pembeli lebih jeli lagi kalau beli barang;0;0;0;0;0;0;0;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Biru,Tanpa Kardus;2;davefashion;2023-07-09;Rangkanya plastik , gearnya di dalem mesin mesinya  tidak awet  .  .;0;0;0;0;0;0;0;0;0;Asli
Crocodile Dendtist Game - Mainan Buaya Gigit - Gigit Buaya - Edukasi - Mainan Anak;Variasi: Tanpa Bubble;1;david.hartono89;2023-02-25;Barang rusak;0;0;0;0;0;0;1;0;1;Asli
Mainan PALU Anak Bunyi Panjang 14CM+ Hammer Kids Boom Palu Bunyi Tiup;Variasi: Packing Bubble;1;david_kho22;2023-06-08;Udah pakai bubble tapi ada yang cacat 1. Jadi rugi;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak Jolly Bebek Jolly Duck;Variasi: 10PCS BEBEK,Packing Kardus;1;dearecht;2023-08-19;Tidak sesuai dengan deskripsi dan tulisan di dalam box, hanya berisi 5pcs bebek;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak FISHING GAME 44PCS Mainan Pancingan Ikan Anak Ukuran Jumbo Mainan Anak;Variasi: Pink,Tanpa Bubble;3;debz5512;2023-11-08;Ada yg retak 😔😔  padahal ud pke bubble wrap tp tetep ada yg retak😞😞 trus kog bukan ikan tp buaya 😕😕 emang seh tetep lucu krn warnanya... Ya gitu deh Sorry penilaiannya begitu krn emang ga sesuai gambar hrsnya ikan...;0;0;0;0;0;0;0;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Hitam,Packing Kardus;1;dedi_saputra28;2023-02-10;Karna penasaran GK nyala² mobil nya ahirnya saya bongkar, dan ternyata kabel nya banyak yg GK kesambung Padahal sudah saya bilang pas C.O cek dlu barang nya sblm di kirim Kepada penjual mohon di perbaiki lagi;0;0;0;0;0;0;0;0;0;Asli
Mainan Pistol SNIPER Mainan Tembakan Series Pubg Machine Gun Series;Variasi: Tanpa Bubble;1;dedimarnoto;2023-08-06;barang sampai di tempat saya kaca pecah dan 5 menit pertama rusak suara kecil, 5 menit kemudian suara hilang total, barang kualitas buruk;0;0;0;0;0;0;0;0;1;Asli
Mainan Boneka FUNNY DUCK Bebek Musik Bebek Dancing Duck Bebek Goyang;Variasi: Packing Bubble;2;dedizeroo;2023-02-03;Sesuai dengan pesanan;1;1;0;1;0;0;1;0;1;Palsu
Mainan Anak Robot Robotan Deformed AIRC-RAFT & TANK Series Figure Set;Variasi: TANK COKLAT,Packing Bubble;1;dedygunawan2405;2023-05-03;sya mau komplen gimana ini, mau saya tuker lagi KAGAK BISA DIMAENIN...;0;0;0;0;0;0;0;0;0;Asli
Mainan Mobil Polisi Jungkir Balik Tipping Car - Mobil Truk Mainan Anak - Mainan Anak;Variasi: Putih,Tanpa Bubble;3;delsikaps;2023-11-04;Kalo ngirim barang, dicek dulu lah Ini yg dikirim velg nya ga ada, jd kurang estetik pdhl harga nya kan sesuai barang yg sempurna;0;0;0;0;0;0;0;0;0;Asli
NEW Mainan Helikopter Remote Control RC Mainan Helikopter SNI Mainan Anak Helicopter;Variasi: Packing Kardus;2;deniyudis77_;2023-02-15;helicopter nya tidak berfungsi;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak SPECIAL FORCE SOLDIER Tentara Tiarap Militer Merangkak New Tentara Merangkak Tiarap;Variasi: Packing Bubble;3;dennyfitovan;2023-12-02;bagus sih, penking kurang maksimal, sehingga patah ujung cinonot nya;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;desiarilia18;2023-02-09;Kecil banget. Cocok untuk bayi;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Packing Kardus;2;devikurniawaty718;2023-08-05;Pengemasan kurang baik pada mpleyot semoga aja mainan nya baik baik aja gx rusak;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak SARUNG TANGAN SPIDER HERO SPIDER Mainan Super Hero Anak;Variasi: Tanpa Bubble;2;dewi_dewi_iwed;2023-05-09;Hanya muat di tangan bayi;0;0;0;0;0;0;1;0;0;Asli
Mainan Edukasi Anak Magical Tomcat Tom Cat Talking Tom Nyanyi Bersuara - Mainan Anak;Variasi: Packing Bubble;1;dewijoker992;2023-06-09;Kecewa karena semua saya udah co dengan tambahan buble wrap ..nambah harga malah ga pake buble wrap .. Mls beli lg;0;0;0;0;0;0;0;1;0;Asli
Robot Transformers Builder Fire Fit Engineering 5 in 1 Deformation Mainan Anak;Variasi: Tanpa Bubble;1;dewijoker992;2023-06-09;Semua beli nambah biaya per item untuk buble wrap tp ga dikasih buble wrap alhasil ada yg retak ..kecewa;0;0;0;0;0;0;0;1;0;Asli
Mainan Anak DREAM KITCHEN HOME KITCHEN House Kitchen Cook Set Lampligh;Variasi: Packing Bubble;3;dewimulia90;2023-11-23;Ukurannya mini banget;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Track Engineering Alloy Track Toy Car 69 Pcs Diecast Set Mainan Anak;Variasi: Tanpa Bubble;1;dewisitorus85;2023-07-27;Barangnya oke meskipun pengirimannya lama;1;0;0;0;0;0;1;0;0;Asli
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;1;dhekex;2023-05-27;packingnya tidak safety alhasil dalam nya rusak;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak BONEKA STROLLER DORONG Boneka Nanggis Boneka Dorong Anak 3thn+;Variasi: Packing Bubble;3;dhianur92;2023-12-14;Ternyata kecil yaa. Aku punya yg agak gedean. Padahal harganya lebih tinggi. Buat anak 2 tahun dorong itu masih bungkuk huhu;0;0;0;0;0;0;0;0;0;Asli
Mainan Edukasi Anak Hungry Little Frog - Little Frog Eats Beans Mainan Anak Hungry Little Forg Kodok;Variasi: Packing Bubble;2;dhien_ra;2023-09-29;Apalah tidak di cek sebelum di kirim Barang nya rusak per nya pada patah hanya 2 saja yg berfungsi;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak DREAM KITCHEN HOME KITCHEN House Kitchen Cook Set Lampligh;Variasi: Packing Bubble;1;diahelvina1406;2023-10-16;kecil sekaliii kirain besar;0;0;0;0;0;0;1;0;0;Asli
Mainan Edukasi Anak Hungry Little Frog - Little Frog Eats Beans Mainan Anak Hungry Little Forg Kodok;Variasi: Packing Bubble;2;dickieavan;2023-07-28;Kualitas barang sesuai harga, tp sayang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;0;0;0;0;0;0;0;1;1;Asli
Crocodile Dendtist Game - Mainan Buaya Gigit - Gigit Buaya - Edukasi - Mainan Anak;Variasi: Packing Bubble;2;dickieavan;2023-07-28;Kualitas barang sesuai harga, tp sayang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;0;0;0;0;0;0;0;1;1;Asli
Mainan Anak SOUND GUN ELECTRIC Mainan Temak Laser Mainan Pistol Anak;Variasi: 62CM,Packing Bubble;2;dickieavan;2023-07-28;Kualitas barang sesuai harga, tp sayang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;0;0;0;0;0;0;0;1;1;Asli
Mainan Anak Setir Setiran Mobil Steering Racing Wheel Driver Mainan - Mainan Stiran Anak;Variasi: Kuning,Packing Bubble;2;dickieavan;2023-07-28;Kualitas barang sesuai harga, toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;0;0;0;0;0;0;0;1;1;Asli
Mainan Pistol SNIPER Mainan Tembakan Series Pubg Machine Gun Series;Variasi: Packing Bubble;2;dickieavan;2023-07-28;Kualitas barang sesuai harga, tp syang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;0;0;0;0;0;0;0;1;1;Asli
Mainan Anak RC EXCAVATOR YIGONG Remote Control Mainan RC Tracktor RC Trucks Truck Excavator Remote Control Mainan RC Truck;Variasi: DUMP TRUCKS,Packing Bubble;1;dickyzuoharman;2023-01-30;mainan diterima dalam keadaan rusak, roda depan dan belakang bagian kiri tidak bergerak;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Heartful Bird Toy Burung Dalam Sangkar Sensor Suara Musik Mainan Anak Best Gift;Variasi: HEARTFUL BIRD,Tanpa Bubble;2;didibajaj86;2023-10-02;kurang baik;0;0;0;1;1;1;1;0;1;Palsu
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;3;didikdwiprastya;2023-12-01;Baterainya tidak dikirim, katax ketinggalan. Tolong lebih teliti lagi dlm pengemasan;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak CHESS GAME CATUR MINI Magnetic Catur Game Anak Catur Kecil;Variasi: Tanpa Bubble;3;digitalize.id;2023-12-03;Bidakny kekecilan seuprit, pion Segede gopean tingginya lebarny Segede kacang;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;1;diiiinihandini;2023-02-02;Ko musik nya suaranya kecil jelek juga kirain bagus;0;0;0;0;0;0;1;0;0;Asli
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;1;diki.deswara91;2023-04-29;Ga sesuai warna sama ga sesuai gambar;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;dina_novianty;2023-01-29;Kualitas sesuai Harga, baru mau dipasang udah patah..  terpaksa di lem;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak ROTATING ORBIT STACK HEIGHT 2 IN 1 Seluncuran & Ring Donat;Variasi: Packing Bubble;2;dinadwilastrii96;2023-07-11;Tidak ada batang putihnya.;0;0;0;0;0;0;1;0;0;Asli
Mainan Mobil CROSS COUNTRY TRUCK 1:28 Mobil RC Off Road Rock Crawler Remote Control;Variasi: Biru,Packing Bubble;2;diniismawati4;2023-05-25;Mobil nya gak bisa belok, cuma bisa maju mundur, udh di tulis di catatan jg ttp di kirim rendom, yah mau gmna lg di tuker jg ribet;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak INERTIA STORAGE CONTAINER Truck Fire Truck Vehicle Alloy;Variasi: INERTIA BIRU,Packing Bubble;1;dinipurwitasari;2023-11-26;Mainannya pecah;0;0;0;0;0;0;1;0;1;Asli
Mainan Family Appliance Blender & Mixer LS8250 - Mainan Anak Blender - Mainan Anak;Variasi: Packing Bubble;2;diraaaaaanggraini;2023-07-01;blender nya rusak;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak MINI CANDY PARADISE 34PCS Donuts Shop Mainan Kasir Donat;Variasi: Packing Bubble;3;diraz.shop;2023-11-04;Banyak gurat gurat separo pake plastik sisa nya ga pake plastik jadi Jaya ke gurat gurat 😭;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak SNIPER GUN Mainan Tembakan Series Pubg Machine Gun Series Tembakan Anak;Variasi: Packing Bubble;3;djaka_susanto07;2023-12-03;Bagus anak saya suka.;1;0;0;0;0;0;1;0;1;Asli
Mainan Anak MAINAN IPAD MINI Playpad Mini 2 Bahasa Ipad Mini Mainan Edukasi Edukatif Anak Balita - Mainan Anak;Variasi: Packing Bubble;2;donvanaone;2023-07-14;Tombol 1 baris tidak berfungsi;0;0;0;0;0;0;1;0;1;Asli
Mainan Anak Puzzle Mat Eva mat 30cmx30cmx1cm Alas Lantai Puzzle Lantai Puzzle Tebal Isi 9;Variasi: Small Cute 36pcs;3;dp89nmyb3z;2023-10-30;Kecil egak tauhnya;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;dphdph;2023-04-03;Kardus rapi, tapi ada yang sobek🙂 untuk harga segitu lumayan mahal untuk kualitas kayak gini;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;1;dpn270cb55;2023-12-18;tdak berfungsi 🔋Mau coba ganti baterai;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Microphone Music Box Karaoke Dengan Microphone Koneksi Hp Mainan Anak;Variasi: Biru,Packing Bubble;1;dra_vra;2023-10-16;ngk berfungsi semua mati.;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak RC CLIMBING MINI POWER Mobil Climbing Remote Control 1:20;Variasi: Tanpa Bubble;2;ds4dd53c0u;2023-11-06;Saat diberi batrai bisa di belokkan tetapi tidak bisa bergerak sudah dicoba berkali-kali tetapi masih tidak bisa jadi kesimpulannya barang ini sedikit cacat dan karena itu barang ini tidak dapat berfungsi dengan baik seperti barang lainya;0;0;0;0;0;0;0;0;1;Asli
Mainan Anak Keyboard Piano Doraemon Music Piano Anak Mainan Edukasi Mainan Anak;Variasi: Packing Bubble;1;dwi_hary.76;2023-04-12;stlh dipasang baterai ga bs nyala, n ga ad saklarnya;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak WATCH SPEEDUP Mobil Jam Tangan Remote Control Tele Car Watch Speed Up Jam remote Mobil Jam Remote Control Speedup;Variasi: Packing Bubble;1;dwihariyanto638;2023-03-17;Minta warna biru dikirim pink ,anak q iki Lanang bukan wedok;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak Puzzle Mat Eva mat 30cmx30cmx1cm Alas Lantai Puzzle Lantai Puzzle Tebal Isi 9;Variasi: Small Cute 36pcs;1;dwilestarisetyowati;2023-06-03;Barang asli nya beda dengan di iklan..harga mahal beda dengan toko toko laennya..disini harga 80 Rb.ditoko laen ada yang harga 50ribu.;0;0;0;0;0;0;0;0;0;Asli
Track Racing Mainan Anak Track 2 Jalur Lintasan balap Diecast Mobil mobilan hotwheel;Variasi: Tanpa Bubble;1;dyasartika;2023-03-30;jelek;0;0;0;1;0;1;1;0;1;Palsu
Mainan Anak Karaoke Anak Set MIC Musical Microphone Mainan Edukasi & Hobi;Variasi: Tanpa Bubble;1;dzainkids;2023-11-28;Parah mainan rusak dijual udh saya isi baterai gak nyala;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak MIMI AGENT X Mainan Robot Figure Set Robot Series Action;Variasi: MIMI MERAH,Tanpa Bubble;2;dzulfikarakbar355;2023-11-10;satu tangannya yang merah lecek gampang copot harga terlalu mahal;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;3;e*****2;2023-12-07;Ternyata ukuran yg tertera di deskripsi itu bukan ukuran mobilnya tpi ukuran kerdusnya, aneh ya harusnya yg di ukur Real mobilnya kan yg mau dimainin mobilnya bukan kerdusnya. Hftttt anak saya jdi pnya 2 dengan ukuran yg sama cma beda model doang,kirain lebih gede. Saran aja diganti tuh deskripsi nya ukuran mobil sekian, kerdusnya sekian biar orng ga salah. Makasih🙏🏻;0;0;0;0;0;0;1;0;0;Asli
ainan Bayi Animal Farm Piano Musik Murah - Mainan Edukasi Anak - Mainan Anak;Variasi: Merah,Tanpa Bubble;1;e*****g;2023-10-25;Blm seminggu dimainin uda ga bs bunyi. Pdhl mainin normal, ga di lempar , jatuh atau apa pun. Tbtb ga bs bunyi;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak BALOK SUSUN 500 PCS Mainan Edukasi Mainan Balok Susun Isi 500pcs Building Block Balok Susun;Variasi: Tanpa Bubble;1;e*****o;2023-09-06;Barang tidak sesuai postingan datang nya Lego murahan kasar tipis nyangkut ga bisa dipasang postingan produk Lego asli yg datang Lego blok besar kasar murahan tp barang nya mahal respon penjual buruk not recommended;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak DUCK GENTLEMAN Bebek Goyang Bebek Nari Dancing Duck Lampu;Variasi: Packing Bubble;1;e*****y;2023-07-22;Udah pesen bubble wrap jg . Pas dibuka penyok bgt !! Gak akan sy beli di toko ini lagi . Kecewa sih ..pdahal buat kado;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak CRAB PRESS Pop it Push Bubble Fidget Toys pop it Game Anak;Variasi: POLOS PRESS,Packing Bubble;2;e9beo9l8te;2023-06-16;Ga tau in rusakk atau gmn tpii yaudahhh;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak RC CARGO TRUCK Truck Remote Control Truk kargo RC Truck Cargo;Variasi: Packing Bubble;1;echostio;2023-02-22;Sebelumnya sy beli beberapa RC dr tmpat lain. sorry to say jika dibandingkan menurut sy, produk ini kualitas materialnya kurang bagus dan gk sebanding dgn harganya.;0;0;0;0;0;0;0;0;0;Asli
Mainan Anak PISTOL APEX KSL-416 Mainan Tembakan Series Pubg Soft Gun;Variasi: Packing Bubble;2;edi_andoko;2023-06-30;sring macet;0;0;0;0;0;0;1;0;0;Asli
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Merah,Packing Kardus;1;ediwansyah12;2023-05-09;Barang jelek gak bisa hidup;0;0;0;0;0;0;1;0;1;Asli
Mainan Dino Robot T-Rex Dino Valley Dinosaurus Dinosaur Bertelur Mainan Robot Dino Mainan Dino Bertelur Mainan Dino Telur;Variasi: Hijau,Packing Bubble;2;edyprasetiyo77;2023-03-13;Beli dua yg satu tidak bisa nyala karena per yg di batrei terlepas/tidak ada, sehingga batrai min dan ples nya tidak sampai Maaf kak supaya jadi pembelajaran dan lebih teliti lagi sebelum di peking;0;0;0;0;0;0;0;0;1;Asli
Mainan Anak ALLOY CATAPULT DEFORMATION TRUCK Folding Track Die Cast;Variasi: Packing Bubble;3;efriadi1;2023-11-15;bagus;1;1;1;1;1;0;1;0;1;Palsu
ainan Bayi Animal Farm Piano Musik Murah - Mainan Edukasi Anak - Mainan Anak;Variasi: Merah,Tanpa Bubble;1;egadairujhan;2023-05-06;Bru di isi batre ,tp gk nyala..;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;3;ehdldu30dz;2023-12-02;tapi bannya patah satu;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak CASH REGISTER PINK Supermarket toy Mainan Mesin Kasir Anak;Variasi: Packing Bubble;3;ekaa1096;2023-11-26;Tidak bunyi suara nya;0;0;0;0;0;0;1;0;0;Asli
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;2;ekamartiana23;2023-05-24;agak kecewa ya, mainan datang nggak bisa naik turun tangganya. harus dibenahi dulu baru bisa naik turun. pengemasan nggak ada bubble wrap nya jadi gampang rusak dlm proses kirimnya;0;0;0;0;0;0;0;0;0;Asli
Track Racing Mainan Anak Track 2 Jalur Lintasan balap Diecast Mobil mobilan hotwheel;Variasi: Packing Bubble;2;ekamegasari082;2023-05-22;bagus;1;1;1;1;1;0;1;0;1;Palsu
Mainan Anak TOUCH BALL MATERNAL & INFANT Bola Mandi Anak Gigit Dan SPA;Variasi: Packing Bubble;2;ekanovlina;2023-11-10;Paket ngga sesuai dengan pemesanan. Lain yang dipesan, lain yang datang! Udah nunggunya cukup lama. Keseeeeeel😩😩;0;0;0;0;0;0;0;0;0;Asli
